"scaffold","length","coverage","breadth","nucl_diversity","coverage_median","coverage_std","coverage_SEM","breadth_minCov","breadth_expected","nucl_diversity_median","nucl_diversity_rarefied","nucl_diversity_rarefied_median","breadth_rarefied","conANI_reference","popANI_reference","SNS_count","SNV_count","divergent_site_count","population_divergent_sites","consensus_divergent_sites","Sample"
"1458300_2889",1174,140.808347529813,0.999148211243612,0.00214563265069356,161,58.9992772614339,1.72265252687955,0.985519591141397,1,0,0.00221245141576698,0,0.875638841567291,1,1,0,6,6,0,0,"D02182190"
"1458300_3052",6101,85.2688083920669,0.996885756433372,0.000323633379213595,87,17.9929922901032,0.230376659348147,0.990657269300115,1,0,0.000280962223859205,0,0.953941976725127,1,1,0,0,0,0,0,"D02182190"
"1458300_3069",2364,101.9179357022,0.997884940778342,0.000358071603488552,112,32.6852398910729,0.672387786218529,0.985617597292724,1,0,0.000292746887956774,0,0.903976311336717,1,1,0,1,1,0,0,"D02182190"
"1458300_3192",9057,66.8332781274153,0.999227117146958,0.000316183697141925,69,13.7979002950806,0.1449922520445,0.99149828861654,1,0,0.000309596377028099,0,0.949210555371536,1,1,0,0,0,0,0,"D02182190"
"1458300_3291",2224,49.7203237410072,0.93660071942446,0.000323363208816985,57,20.283490395615,0.430202529289845,0.926708633093525,1,0,0.000435832801368274,0,0.677607913669065,1,1,0,0,0,0,0,"D02182190"
"1458300_3362",8974,70.8380878092266,0.999442834856251,0.000289888784693937,66,25.5687385334596,0.269923358034,0.997437040338756,1,0,0.000315569603590804,0,0.917539558725206,0.999888280639035,0.999888280639035,1,0,1,1,1,"D02182190"
"1458300_3412",2091,61.0109995217599,0.996174079387853,0.000480446566655801,68,19.962551585684,0.436659495192937,0.985174557627929,1,0,0.000321342933663926,0,0.797704447632712,1,1,0,0,0,0,0,"D02182190"
"1458300_3904",18902,88.9993651465454,0.999259337636229,0.000335314730611547,89,14.4350712869396,0.104996915728628,0.998518675272458,1,0,0.000281843527081493,0,0.987197121997672,1,1,0,0,0,0,0,"D02182190"
"1458300_3962",3432,78.1019813519814,0.999708624708625,0.000841862615877709,67,32.3766905244242,0.552741528310224,0.997960372960373,1,0,0.000801265051212585,0,0.921328671328671,1,1,0,10,10,0,0,"D02182190"
"1458300_4201",94662,76.1225623798356,0.999841541484439,0.000331548797431913,82,23.1502296065667,0.0752436333880703,0.999080940609748,1,0,0.000318733639680602,0,0.794141260484672,0.999968279143537,0.999978852762358,2,5,7,2,3,"D02182190"
"1458300_4325",1197,117.050960735171,1,0.000373563736299931,119,42.5910778129544,1.23155281338838,0.989974937343358,1,0,0.000217777821752807,0,0.902255639097744,1,1,0,0,0,0,0,"D02182190"
"1458300_4459",355035,44.0393285169068,0.999921134536032,0.000295729064967221,43,11.1255596628582,0.0186718304167926,0.999453574999648,1,0,0.000301152592030896,0,0.239731294097765,0.99996900020009,0.99996900020009,11,64,75,11,11,"D02182190"
"1458300_7578",1413,9.32837933474876,0.932767162066525,0.00030335259633163,11,4.784649906377,0.12733060937571,0.776362349610757,0.999735312044596,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_7712",71659,12.8923094098438,0.998911511464017,0.000336935145953676,13,4.4222427480932,0.0165200073830057,0.982263218855971,0.999988622913813,0,NA,NA,0,0.99995737909871,0.99995737909871,3,15,18,3,3,"1283200"
"1458300_7810",1178,9.79286926994906,0.995755517826825,0.00067803806859279,10,4.76595347022639,0.138918973836288,0.861629881154499,0.999824365173065,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_7838",27523,16.9610144242997,0.8591723285979,0.000322485697856312,17,13.0459783072687,0.0786387599997239,0.854630672528431,0.99999968684756,0,0.000488367126489253,0,0.0340442538967409,1,1,0,4,4,0,0,"1283200"
"1458300_8019",11024,11.6646407837446,0.916545718432511,0.0002380379223067,12,5.77449644838033,0.0550001931762065,0.87128084179971,0.999966362795004,0,NA,NA,0,0.999895887558563,0.999895887558563,1,0,1,1,1,"1283200"
"1458300_9264",355218,13.9661757005557,0.999929620683637,0.000301401151679981,14,4.51612023957066,0.00757737228644159,0.991455950993474,0.999995592192438,0,NA,NA,0,0.999977284536732,0.999977284536732,8,72,80,8,8,"1283200"
"1458300_962",3467,13.3172771848861,0.99077011825786,0.000215183853090384,13,5.50446222994647,0.0934976331135618,0.950677819440438,0.999992182578226,0,NA,NA,0,1,1,0,1,1,0,0,"1283200"
"1458300_9800",2210,17.7031674208145,0.962443438914027,0.000547514252898451,14,11.9960641703146,0.255235407879033,0.89683257918552,0.999999837387673,0,NA,NA,0,1,1,0,3,3,0,0,"1283200"
"phage_ICP1",125956,0.170972403061387,0.128870399187018,0,0,0.498458270439465,0.00140449791915209,0.000214360570357903,0.140125329131922,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"phage_ICP3",39162,356.1740718043,0.907563454369031,0.000308061485856603,301,310.036187114796,1.56669876322807,0.879347326489965,1,0,0.000278853777887833,0,0.789489811552015,0.999128843975956,0.999128843975956,30,3,33,30,30,"1283200"
"1458300_7110",1070,78.4869158878505,0.986915887850467,0.00152490701293573,65,50.9237777194232,1.55751329028297,0.957009345794393,1,0,0.0012528548232883,0,0.572897196261682,0.9990234375,1,0,4,4,0,1,"1283200"
"1458300_7298",2368,12.5793918918919,0.983952702702703,0.000516409535717743,13,6.12596773671602,0.125914450996311,0.916807432432432,0.999985002140102,0,NA,NA,0,1,1,0,2,2,0,0,"1283200"
"1458300_7559",572955,13.5484287596757,0.999687584539798,0.000289800255143802,13,4.57730302319889,0.0060471367011555,0.989030552137602,0.999993625867756,0,NA,NA,0,0.999968235480968,0.999968235480968,18,92,110,18,18,"1283200"
"1458300_5386",1110,12.3648648648649,0.989189189189189,0.00149371806297793,11,7.6534882661043,0.229823083718968,0.830630630630631,0.99998187422638,0,NA,NA,0,1,1,0,1,1,0,0,"1283200"
"1458300_5563",176561,12.044885337079,0.999711147988514,0.000254701042932126,12,4.10125472819806,0.00976046669777625,0.981247274313127,0.999975956208698,0,NA,NA,0,0.999959595959596,0.999959595959596,7,17,24,7,7,"1283200"
"1458300_6039",166799,20.0739632731611,0.999754195169036,0.000309456901913086,20,5.84523350152689,0.0143122016091757,0.998555147213113,0.999999979955471,0,NA,NA,0,0.999981988256343,0.999981988256343,3,40,43,3,3,"1283200"
"1458300_6196",235868,14.7475367578476,0.999949124086353,0.000292518684885223,15,5.6664387541885,0.0116674677039059,0.978564281716892,0.999997789020565,0,NA,NA,0,0.999952342165919,0.999952342165919,11,45,56,11,11,"1283200"
"1458300_6533",76054,20.030885949457,0.999894811581245,0.000289214220507206,20,5.61808879650502,0.0203718478606593,0.998974412917138,0.999999979178345,0,NA,NA,0,1,1,0,21,21,0,0,"1283200"
"1458300_10454",10746,12.4886469383957,0.991717848501768,0.000276167978771835,13,4.37886905759582,0.0422433886314582,0.947980643960544,0.999983750935931,0,NA,NA,0,0.999901835672916,0.999901835672916,1,1,2,1,1,"1283200"
"1458300_10469",45543,19.2769251037481,0.999890213644248,0.000379381770160836,19,5.3203244322969,0.0249305618889171,0.997343170190809,0.999999959482217,0,NA,NA,0,0.999955968473427,0.999955968473427,2,15,17,2,2,"1283200"
"1458300_1061",92205,19.3643403286156,0.999370966867306,0.000318655315738714,19,5.74684787664776,0.0189258250062805,0.996345100591074,0.999999962492034,0,NA,NA,0,0.99991291853529,0.99991291853529,8,28,36,8,8,"1283200"
"1458300_10861",10035,15.4345789735924,0.999003487792725,0.000277347962222341,15,5.82084121378431,0.0581097094578511,0.984952665670154,0.999998794641149,0,NA,NA,0,0.999797652772157,0.999797652772157,2,2,4,2,2,"1283200"
"1458300_11168",1954,11.8162743091095,0.966734902763562,0.000425054492621535,12,5.34735332217588,0.121000665539603,0.890481064483112,0.999970578069165,0,NA,NA,0,1,1,0,2,2,0,0,"1283200"
"1458300_113",4979,6.90500100421772,0.652339827274553,0.000419218991961623,5,7.36525971761841,0.104390413923303,0.511950190801366,0.997750654258765,0,NA,NA,0,0.999607689289918,1,0,2,2,0,1,"1283200"
"1458300_11433",4887,13.1002660118682,0.990178023327195,0.000360024127878833,13,5.43742176815384,0.0777886599776612,0.959688970738694,0.99999053145105,0,NA,NA,0,1,1,0,2,2,0,0,"1283200"
"1458300_11694",1628,12.6584766584767,0.997542997542998,0.00249754556879833,13,5.04184657085574,0.124995923336227,0.931203931203931,0.999986013736512,0,NA,NA,0,0.996701846965699,1,0,9,9,0,5,"1283200"
"1458300_11765",171844,15.8862340262098,0.931839342659622,0.000275733862914684,16,6.52311446279394,0.01573580902905,0.926421638230022,0.999999191062877,0,NA,NA,0,0.999949748743719,0.999949748743719,8,17,25,8,8,"1283200"
"1458300_11803",2469,13.3616848926691,0.99918995544755,0.000411251010509317,14,5.11385222361225,0.102937969246231,0.942081814499797,0.999992483182845,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_12292",3848,16.6837318087318,0.996881496881497,0.000792182364582783,18,6.89963883194139,0.111241097418781,0.969074844074844,0.999999599973558,0,NA,NA,0,0.998927326360955,1,0,4,4,0,4,"1283200"
"1458300_12294",121776,12.7500985415846,0.99965510445408,0.000300827804817883,12,4.35470992662117,0.0124790108471203,0.98305905925634,0.999987100693558,0,NA,NA,0,0.99999164668833,0.99999164668833,1,27,28,1,1,"1283200"
"1458300_12833",199500,13.7895689223058,0.999182957393484,0.000289920220110762,14,4.48311501807614,0.010037129318621,0.991573934837093,0.999994848328632,0,NA,NA,0,0.999984834621548,0.999984834621548,3,33,36,3,3,"1283200"
"1458300_4606",168241,14.9682241546353,0.962452672059724,0.000295022374995235,15,5.84516392213978,0.0142505644032108,0.944841031615361,0.999998180487461,0,NA,NA,0,0.999981127446355,0.999981127446355,3,36,39,3,3,"1283200"
"1458300_4834",71152,13.3428997076681,0.829983696874297,0.00036408556038825,15,7.52342112899492,0.0282049197441733,0.824516527996402,0.999992357459179,0,NA,NA,0,0.999965908703508,0.999965908703508,2,9,11,2,2,"1283200"
"1458300_5059",3400,12.5114705882353,0.990588235294118,0.000387874100679753,13,4.61702580122041,0.0791929861313996,0.931176470588235,0.999984075130153,0,NA,NA,0,0.999684144030322,1,0,3,3,0,1,"1283200"
"1458300_5272",501523,15.3382437096604,0.999936194352004,0.000296225580724063,15,5.02113310209865,0.0070901714901197,0.996291296710221,0.999998687621208,0,NA,NA,0,0.999967978417453,0.999967978417453,16,102,118,16,16,"1283200"
"1458300_13039",4955,12.5077699293643,0.997780020181635,0.000613983066869994,13,4.65821650425877,0.0661822714646986,0.947729566094854,0.999984023007632,0,NA,NA,0,0.999787052810903,0.999787052810903,1,2,3,1,1,"1283200"
"1458300_13543",246417,17.6302000267839,0.999772742951988,0.000289986592481251,17,5.37639651956464,0.0108307078072793,0.998332095594054,0.999999826565638,0,NA,NA,0,0.999959350584945,0.999959350584945,10,54,64,10,10,"1283200"
"1458300_14103",58551,12.1610561732507,0.998206691602193,0.000271723144766312,12,4.32694281475433,0.0178820665104484,0.965739270038086,0.999978300310385,0,NA,NA,0,0.999964629940755,0.999964629940755,2,8,10,2,2,"1283200"
"1458300_14680",1054,22.2438330170778,0.98292220113852,0.000152702212206757,26,10.3337261674299,0.318451107378398,0.890891840607211,0.99999999704954,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_1482",1277,12.0493343774471,0.993735317149569,0.00296051491906635,12,5.71153964778115,0.159892413741005,0.904463586530932,0.999976050479502,0,NA,NA,0,1,1,0,8,8,0,0,"1283200"
"1458300_1992",2390,10.7255230125523,0.965271966527197,0.00074915358494454,10,5.01420338689198,0.102587364079508,0.905020920502092,0.99992291769571,0,NA,NA,0,0.99953767914933,0.99953767914933,1,0,1,1,1,"1283200"
"1458300_2569",1305,16.0911877394636,0.977777777777778,0.000241439457895898,17,7.42606720062525,0.205645911337542,0.886590038314176,0.999999324976798,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_2889",1174,27.0689948892675,0.994037478705281,0.00230146336257986,29,13.4178493407785,0.391772461377088,0.955706984667802,0.999999999958358,0,0,0,0.000851788756388416,0.999108734402852,1,0,4,4,0,1,"1283200"
"1458300_3052",6101,19.5133584658253,0.998524831994755,0.000307973247044346,19,5.84215924685679,0.0748011842038662,0.98623176528438,0.999999967116523,0,NA,NA,0,1,1,0,2,2,0,0,"1283200"
"1458300_3069",2364,21.1218274111675,0.986463620981388,0.000252136799853697,25,9.91953484888617,0.204060735047008,0.887055837563452,0.999999992053813,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_3192",9057,11.3524345809871,0.994921055537154,0.00011803783810993,11,3.86527887613191,0.0406174473684384,0.975930219719554,0.99995568554938,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_3291",2224,9.11555755395684,0.934352517985612,0.000526521760789378,9,4.18315511779007,0.0887225954204657,0.879046762589928,0.999680590736614,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_3362",8974,14.6324938711834,0.999219968798752,0.000288636163532918,14,6.68207275969461,0.0705411225338319,0.974704702473813,0.999997552619009,0,NA,NA,0,0.999885675088602,0.999885675088602,1,1,2,1,1,"1283200"
"1458300_3412",2091,11.5911047345768,0.989478718316595,0.000232487442435869,11,4.67700882494053,0.102304572827055,0.931133428981349,0.9999641061821,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_3904",18902,18.2247381229499,0.999418050999894,0.000314773736811547,18,5.34404774339248,0.0388711991377846,0.990477198180087,0.999999897401627,0,NA,NA,0,1,1,0,5,5,0,0,"1283200"
"1458300_3962",3432,16.8717948717949,0.984848484848485,0.000888475447785031,15,8.13188187562026,0.13882916206577,0.963869463869464,0.999999661179332,0,NA,NA,0,1,1,0,7,7,0,0,"1283200"
"1458300_4201",94662,15.5823033529822,0.998341467537132,0.000302158530499086,16,6.35932580083075,0.0206692886975634,0.96003676237561,0.999998942046166,0,NA,NA,0,0.999988996357794,0.999988996357794,1,21,22,1,1,"1283200"
"1458300_4325",1197,20.5221386800334,0.999164578111946,0.000882525234089382,22,7.55612048802535,0.218490865298055,0.958228905597327,0.999999986506375,0,NA,NA,0,1,1,0,0,0,0,0,"1283200"
"1458300_4459",355035,12.1432422155562,0.999774670102948,0.000283055680856958,11,6.26995099468551,0.0105227480901659,0.971802780007605,0.999977956281597,0,0.000205644549166828,0,0.00738518737589252,0.999968118159896,0.999968118159896,11,65,76,11,11,"1283200"
"1458300_7578",1413,358.651096956829,1,0.000300916670062046,413,124.651755499816,3.31727175407115,0.997876857749469,1,0,0.000374631324348895,0,0.959660297239915,1,1,0,0,0,0,0,"D10181893"
"1458300_7712",71659,563.829902733781,0.999958135056308,0.00025766327208343,565,69.4305296034187,0.259369041228919,0.999916270112617,1,0,0.000239850294525334,0,0.999009196332631,0.999986043850223,1,0,1,1,0,1,"D10181893"
"1458300_7810",1178,407.544991511036,1,0.000873164798409265,459,139.055631632944,4.05322162150437,0.999151103565365,1,0,0.000239441584126032,0,0.972835314091681,1,1,0,1,1,0,0,"D10181893"
"1458300_7838",27523,566.508883479272,1,0.000254371924806263,497,468.071809430444,2.82145085768915,1,1,0,0.000237605945920372,0,0.999200668531774,1,1,0,1,1,0,0,"D10181893"
"1458300_8019",11024,494.431603773585,1,0.000291542454437299,509,81.8416525886659,0.779515017885094,0.999818577648766,1,0,0.000259232975001633,0,0.995736574746009,0.999909272364362,1,0,1,1,0,1,"D10181893"
"1458300_9264",355218,588.687051331858,1,0.000247883479281064,589,68.4721763657512,0.114886040243142,0.999983108964073,1,0,0.000243985986685957,0,0.999859241367273,1,1,0,0,0,0,0,"D10181893"
"1458300_962",3467,487.597057975195,0.999711566195558,0.000275083389811082,523,117.386873771435,1.9939086504253,0.998557830977791,1,0,0.000273273137803343,0,0.989616383040092,1,1,0,0,0,0,0,"D10181893"
"1458300_9800",2210,638.954298642534,1,0.000587646727976621,525,343.293472583773,7.30411643795262,0.999095022624434,1,0,0.00064264711759543,0,0.984615384615385,1,1,0,2,2,0,0,"D10181893"
"1458300_10454",10746,482.710217755444,1,0.000269277925655564,492,89.5189366367403,0.863598152966225,0.999906942117997,1,0,0.000233763354942074,0,0.995533221663875,1,1,0,1,1,0,0,"D10181893"
"1458300_10469",45543,522.182816239598,0.999956085457699,0.000256664441610654,525,70.133880940527,0.328641059684944,0.999758470017346,1,0,0.000245911630137985,0,0.998397119206025,1,1,0,1,1,0,0,"D10181893"
"1458300_1061",92205,562.432178298357,0.99998915460116,0.000258363147333407,566,65.647267779396,0.216193072933404,0.999978309202321,1,0,0.000244868777402929,0,0.999728865029012,0.99998915436591,0.99998915436591,1,2,3,1,1,"D10181893"
"1458300_10861",10035,546.438963627305,0.999900348779273,0.000248489737831536,521,167.319557483322,1.67035837516875,0.99960139511709,1,0,0.000253631209343186,0,0.994818136522172,0.99990030904197,0.99990030904197,1,1,2,1,1,"D10181893"
"1458300_11168",1954,389.086489252815,1,0.000250326255794464,434,117.165173070381,2.65123006942246,0.998976458546571,1,0,0.000288690221366128,0,0.972876151484135,1,1,0,0,0,0,0,"D10181893"
"1458300_113",4979,505.126330588472,1,0.000424906839032624,520,156.554576799219,2.21890302585859,0.99939746937136,1,0,0.000186407787900134,0,0.992970475999197,1,1,0,4,4,0,0,"D10181893"
"1458300_11433",4887,513.375281358707,1,0.000280240206805393,529,108.624886737907,1.55400569237724,0.998772252915899,1,0,0.000338843021510993,0,0.990382647841211,1,1,0,0,0,0,0,"D10181893"
"1458300_11694",1628,517.681818181818,1,0.00306947204899521,568,151.662711704327,3.75997571896379,0.998771498771499,1,0,0.00302044891211162,0,0.985257985257985,0.998769987699877,1,0,11,11,0,2,"D10181893"
"1458300_11765",171844,523.218087335025,0.999988361537208,0.000245320634082336,525,80.0011628827804,0.192988031776183,0.999988361537208,1,0,0.000248343502180948,0,0.999767230744163,1,1,0,1,1,0,0,"D10181893"
"1458300_11803",2469,462.429323612799,1,0.000409836338693181,480,126.777370965687,2.55193238735509,0.998379910895099,1,0,0.000516892753409825,0,0.985419198055893,1,1,0,1,1,0,0,"D10181893"
"1458300_12292",3848,525.463357588358,1,0.000842326380730674,532,153.374442301527,2.47281657680836,1,1,0,0.000777491512594541,0,0.988305613305613,0.999740124740125,1,0,6,6,0,1,"D10181893"
"1458300_12294",121776,531.202585074235,1,0.000242460888753238,534,63.2493696180473,0.181249631510943,0.99996715280515,1,0,0.00022979006545798,0,0.999638680856655,1,1,0,1,1,0,0,"D10181893"
"1458300_12833",199500,582.591573934837,1,0.000252066167916065,585,73.4739174233466,0.164498837917454,0.99996992481203,1,0,0.000252194185896282,0,0.999699248120301,1,1,0,2,2,0,0,"D10181893"
"1458300_7110",1070,2159.10934579439,1,0.00124129044652432,1990,1551.29980899544,47.4467955428659,0.998130841121495,1,0,0.00128606642592011,0,0.985981308411215,0.999063670411985,1,0,3,3,0,1,"D10181893"
"1458300_7298",2368,439.050253378378,0.999577702702703,0.000239255715626219,460,115.040917037553,2.36457561212376,0.998733108108108,1,0,0.00020267130331153,0,0.980152027027027,1,1,0,0,0,0,0,"D10181893"
"1458300_7559",572955,481.695003970643,1,0.000248223624311428,483,54.8901303833708,0.0725160908705847,0.999991273311168,1,0,0.000235433142245611,0,0.999883062369645,0.999996509294005,0.999996509294005,2,10,12,2,2,"D10181893"
"1458300_4606",168241,458.328195861889,0.999994056145648,0.000240686590412986,482,100.096526375215,0.244036269067627,0.999988112291296,1,0,0.000232802808489918,0,0.999679031865003,1,1,0,2,2,0,0,"D10181893"
"1458300_4834",71152,517.778671014167,0.999985945581291,0.000241679084195812,519,60.1240653021435,0.225402035518772,0.999943782325163,1,0,0.000237047909489974,0,0.999381605576793,0.99998594479114,0.99998594479114,1,1,2,1,1,"D10181893"
"1458300_5059",3400,533.323823529412,1,0.000457598021510686,549,132.17767951455,2.26716193310194,0.998823529411765,1,0,0.000411048447444995,0,0.990294117647059,0.999705535924617,1,0,3,3,0,1,"D10181893"
"1458300_5272",501523,537.781324086832,0.9999980060735,0.000243902520418504,539,62.1604820767771,0.0877747052052163,0.9999900303675,1,0,0.000241806375492315,0,0.999912267234005,1,1,0,4,4,0,0,"D10181893"
"1458300_5386",1110,559.933333333333,1,0.000799480977097144,466,294.19180338204,8.83415053467117,0.997297297297297,1,0,0.000744495868241768,0,0.973873873873874,1,1,0,1,1,0,0,"D10181893"
"1458300_5563",176561,543.9988049456,0.999994336235069,0.000243113767058434,549,64.9859395224165,0.15465830351165,0.999983008705207,1,0,0.000232575937099355,0,0.999750794343032,0.999988672277665,0.999988672277665,2,0,2,2,2,"D10181893"
"1458300_6039",166799,508.566286368623,1,0.000250646781903674,517,75.3135771160789,0.184407192511976,0.99999400476022,1,0,0.00022536992194544,0,0.999652276092782,0.999982014172832,0.999994004724277,1,2,3,1,3,"D10181893"
"1458300_6196",235868,514.469237030882,1,0.000241299778403259,558,133.275450290146,0.274420509854514,0.999974562043177,1,0,0.00023931709129732,0,0.999715942815473,0.999983040930714,0.999983040930714,4,0,4,4,4,"D10181893"
"1458300_6533",76054,575.048689089331,0.999986851447656,0.000266124591899897,575,62.3778767642468,0.226189485666855,0.999973702895311,1,0,0.000252751801894102,0,0.999605543429668,1,1,0,3,3,0,0,"D10181893"
"1458300_13039",4955,477.796569122099,1,0.000273012180332266,490,91.051058453732,1.29362082295312,0.998789101917255,1,0,0.00037257380306055,0,0.991927346115035,1,1,0,0,0,0,0,"D10181893"
"1458300_13543",246417,562.03909227042,1,0.000250865850140669,562,60.6704013678035,0.12222003852838,0.999995941838428,1,0,0.000242314867598847,0,0.999837673537134,0.99999594182196,0.99999594182196,1,1,2,1,1,"D10181893"
"1458300_14103",58551,439.339635531417,1,0.000257548055882406,447,63.6111865225557,0.262887566788762,0.999914604362009,1,0,0.000233392075290384,0,0.998906935833718,1,1,0,0,0,0,0,"D10181893"
"1458300_14680",1054,792.456356736243,1,0.00107224175328324,951,355.533273318858,10.9563542485871,1,1,0,0.000342524341009232,0,0.977229601518026,1,1,0,2,2,0,0,"D10181893"
"1458300_1482",1277,381.407204385278,1,0.00285741172987841,409,143.986736570825,4.03085477414891,0.999216914643696,1,0,0.00242137657968622,0,0.967110415035239,1,1,0,11,11,0,0,"D10181893"
"1458300_1992",2390,481.255230125523,0.980753138075314,0.000370701849715105,541,161.884661547022,3.31205566101023,0.979916317991632,1,0,0.00028702822269433,0,0.964435146443515,0.998719043552519,0.998719043552519,3,0,3,3,3,"D10181893"
"1458300_2569",1305,1749.89501915709,1,0.000861830364241922,2036,586.509354965273,16.2418744069098,1,1,0,0.000561047050015029,0,0.995402298850575,1,1,0,4,4,0,0,"D10181893"
"1458300_2889",1174,771.136286201022,1,0.00257615596183236,953,332.234008315325,9.70052143865543,0.997444633730835,1,0,0.00234395803169274,0,0.972742759795571,1,1,0,6,6,0,0,"D10181893"
"1458300_3052",6101,461.305687592198,0.999672184887723,0.000390666472088963,471,101.481325450956,1.29933522821952,0.999672184887723,1,0,0.000162386113983004,0,0.98918210129487,1,1,0,2,2,0,0,"D10181893"
"1458300_3069",2364,789.373519458545,1,0.000389724957251869,900,262.400954791385,5.39800832674924,0.999576988155668,1,0,0.00035228732815662,0,0.989424703891709,1,1,0,1,1,0,0,"D10181893"
"1458300_3192",9057,554.167494755438,0.999889588163851,0.000237730386454138,572,91.9867081613122,0.966622434518098,0.999447940819256,1,0,0.000290674999435692,0,0.994589820028707,1,1,0,0,0,0,0,"D10181893"
"1458300_3291",2224,450.220323741007,1,0.000281318163012578,482,117.714659349609,2.49666813743468,0.998201438848921,1,0,0.000321608092916703,0,0.984262589928058,1,1,0,0,0,0,0,"D10181893"
"1458300_3362",8974,527.989748161355,1,0.000340446974306019,497,191.957341093629,2.02644999632915,0.999665700913751,1,0,0.000290819672974063,0,0.996545576108759,1,1,0,1,1,0,0,"D10181893"
"1458300_3412",2091,442.641319942611,1,0.000393062887063866,494,133.33805286355,2.9166274964149,0.998565279770445,1,0,0.000209663279641781,0,0.979913916786227,0.999521072796935,1,0,1,1,0,1,"D10181893"
"1458300_3904",18902,486.748386414136,1,0.000274737783209966,493,73.0427021777947,0.531293423683476,0.99989419109089,1,0,0.000203491307230963,0,0.997090254999471,1,1,0,1,1,0,0,"D10181893"
"1458300_3962",3432,639.796328671329,0.999708624708625,0.000790400850035677,562,258.596968999636,4.41482071039417,0.998834498834499,1,0,0.000537166360467412,0,0.993298368298368,1,1,0,10,10,0,0,"D10181893"
"1458300_4201",94662,435.359331093786,0.999989436098963,0.000255324858051464,476,115.49075063031,0.375371814786455,0.999926052692738,1,0,0.000253252801218018,0,0.998172445120534,1,1,0,1,1,0,0,"D10181893"
"1458300_4325",1197,927.435254803676,1,0.000991499513611771,1009,363.984457415386,10.5248823363474,1,1,0,0.000332203456910984,0,0.985797827903091,1,1,0,3,3,0,0,"D10181893"
"1458300_4459",355035,485.209320207867,1,0.000251586107410384,480,77.2102123539462,0.129580536638556,0.999988733505147,1,0,0.000247095017908538,0,0.999870435309195,1,1,0,11,11,0,0,"D10181893"
"1458300_7578",1413,190.179051663128,0.99858457183298,0.000233826205486398,227,78.4685137062122,2.08822878633223,0.988676574663836,1,0,0.000211379580077775,0,0.907997169143666,1,1,0,0,0,0,0,"1385800"
"1458300_7712",71659,243.212059894779,1,0.000247211187728524,241,36.3448895666427,0.135772249100155,0.99973485535662,1,0,0.000250846637985247,0,0.998074212590184,0.9999860413177,1,0,1,1,0,1,"1385800"
"1458300_7810",1178,155.022920203735,1,0.000376954432114052,175,54.9491536935938,1.6016690242517,0.990662139219015,1,0,0.000323119823204321,0,0.914261460101868,1,1,0,0,0,0,0,"1385800"
"1458300_7838",27523,421.1911855539,0.999963666751444,0.0002259087708113,361,285.998450622959,1.72394610730734,0.999854667005777,1,0,0.000211681680277742,0,0.998401337063547,1,1,0,0,0,0,0,"1385800"
"1458300_8019",11024,216.941763425254,0.999455732946299,0.000223016163801826,223,34.6265094562324,0.329806196286553,0.998457910014514,1,0,0.000250706842060744,0,0.988207547169811,1,1,0,0,0,0,0,"1385800"
"1458300_9264",355218,276.377734236441,0.999991554482036,0.000230395940474804,271,43.3758382592695,0.0727781496708352,0.999960587582836,1,0,0.000215060599776162,0,0.999741004115782,1,1,0,0,0,0,0,"1385800"
"1458300_962",3467,190.811652725699,0.999423132391116,0.00026823016565547,205,49.6939407194229,0.844090783668958,0.996538794346698,1,0,0.000275037409835144,0,0.96481107585809,1,1,0,0,0,0,0,"1385800"
"1458300_9800",2210,237.235294117647,0.999547511312217,0.000617086426778268,215,118.19279373922,2.51474029232383,0.995475113122172,1,0,0.00076491568461956,0,0.938914027149321,1,1,0,2,2,0,0,"1385800"
"phage_ICP1",125956,39623.4803979167,0.929030772650767,0.000242283216825845,43870,13574.0916573907,38.2475015819813,0.928887865603862,1,0.000183641910552978,0.000235569729204577,0,0.928705262155038,0.998273489517004,0.998290583680202,199,22,221,200,202,"1385800"
"1458300_10454",10746,212.437651219058,1,0.000223576428560079,218,35.9731721778598,0.347036797087975,0.999162479061976,1,0,0.000161132625725702,0,0.985948259817607,1,1,0,0,0,0,0,"1385800"
"1458300_10469",45543,394.206661836067,1,0.000231357962724221,397,48.3230990784669,0.226437697093575,0.999890213644248,1,0,0.000237330966388116,0,0.998375161934875,0.999978040317976,0.999978040317976,1,0,1,1,1,"1385800"
"1458300_1061",92205,362.14093595792,1,0.000235143724613196,361,40.5235344107478,0.133454258291794,0.999978309202321,1,0,0.000237202320587659,0,0.99952280245106,0.99998915436591,0.99998915436591,1,2,3,1,1,"1385800"
"1458300_10861",10035,224.288789237668,0.999800697558545,0.000259838074520013,215,64.2803332639392,0.641713345654537,0.999003487792725,1,0,0.000264297274087277,0,0.986945690084704,0.999900249376559,0.999900249376559,1,1,2,1,1,"1385800"
