ARG-group,ReadCount,16s-NormalizedReadCount,Sample
MDTA,318,0.00568188631099,D02182224
MDTG,1101,0.0203083566741,D02182224
MDTF,4475,0.0319983658573,D02182224
MDTE,1993,0.0383848710152,D02182224
MDTD,1192,0.0187658769667,D02182224
MDTK,2049,0.0320536236251,D02182224
MDTH,1183,0.0218208773346,D02182224
MDTO,2995,0.0325154403118,D02182224
MDTN,1790,0.0386965660572,D02182224
MDTM,1890,0.0341815272897,D02182224
MDTL,2142,0.0406215251848,D02182224
VANS,9,0.000149296113655,D02182224
VANR,420,0.0135996372526,D02182224
VANY,1,2.26759642554e-05,D02182224
BCRA,205,0.00491936331346,D02182224
VANG,2,5.83861441852e-05,D02182224
EFRB,62,0.00126997927987,D02182224
EMRY,1458,0.0211154858871,D02182224
QNRB72,2,6.92994421637e-05,D02182224
BAER,758,0.0234191689839,D02182224
BAES,1451,0.0230390224668,D02182224
DFRA14,1,4.72295561243e-05,D02182224
AMPC,3022,0.0588143092425,D02182224
EMRR,773,0.0325671940955,D02182224
DFRA17,1741,0.0822266572124,D02182224
MUXC,2,1.43147496361e-05,D02182224
EMRK,1387,0.026575351194,D02182224
EMRA,1481,0.0281581402599,D02182224
EMRB,1924,0.0278643311706,D02182224
EMRD,2129,0.0400675655412,D02182224
EMRE,697,0.041346264777,D02182224
ACI_1,107,0.00279369476525,D02182224
ERMB,152,0.0046003515402,D02182224
ERMF,3913,0.109079145635,D02182224
SUL1,3633,0.0951902524796,D02182224
MGRB,185,0.0291868608006,D02182224
ERMX,536,0.0157093344149,D02182224
TET40,2365,0.0431935229969,D02182224
DFRA1,11,0.000519525117367,D02182224
DFRA7,4,0.000188918224497,D02182224
ESCHERICHIA_COLI_LAMB,2378,0.0395357978941,D02182224
TETX,2,3.84198979871e-05,D02182224
QNRB67,2,6.92994421637e-05,D02182224
QNRB66,21,0.000727644142719,D02182224
QNRB62,83,0.00272322276927,D02182224
TETQ,8143,0.0919036122628,D02182224
QNRB,487,0.0167959285196,D02182224
QNRB69,32,0.00110879107462,D02182224
QNRB68,1,3.46497210818e-05,D02182224
TETW,3166,0.0367386817312,D02182224
OXA,723,0.0194241816856,D02182224
TETM,3341,0.0387694048212,D02182224
TETO,1924,0.0223263498581,D02182224
TETA,1640,0.0289539669307,D02182224
KDPE,944,0.0311102135736,D02182224
SDIA,657,0.0202986728528,D02182224
AADA,1385,0.0390487864314,D02182224
AADE,6,0.000187722539532,D02182224
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,1139,0.0213276033202,D02182224
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,1322,0.0359072648052,D02182224
TAEA,126,0.00144181339391,D02182224
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,47,0.00159135568329,D02182224
TET37,1115,0.0765534254383,D02182224
TET36,26,0.000301236012655,D02182224
TET35,4,8.03798407752e-05,D02182224
TET34,108,0.00520015814054,D02182224
TET32,298,0.00345803131898,D02182224
TET44,11,0.000127446005354,D02182224
MARA,348,0.0203183781764,D02182224
MEL,23,0.000350196975698,D02182224
QNRB71,7,0.000242548047573,D02182224
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,1218,0.0389289616355,D02182224
RPOB2,5670,0.0361818232068,D02182224
ARNA,1184,0.0132619452097,D02182224
QNRB49,5,0.000164049564414,D02182224
GADW,1405,0.0430501307342,D02182224
PMRF,1027,0.0236498335401,D02182224
PATA,1825,0.0294824587549,D02182224
QNRB34,10,0.000344885595884,D02182224
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,1503,0.0406744729497,D02182224
AAC_6___IB7,80,0.00227280929089,D02182224
CMEB,3,2.13895393601e-05,D02182224
SERRATIA_MARCESCENS_OMP1,328,0.00650303000582,D02182224
MEXX,2041,0.0382174173631,D02182224
MEXY,1,7.09573235552e-06,D02182224
QNRB47,8,0.000277197768655,D02182224
CFXA6,2783,0.0623445836464,D02182224
RLMA_II_,1,2.62944691898e-05,D02182224
CFXA3,40,0.000923992562182,D02182224
CFXA2,1273,0.0294060632915,D02182224
TET_40_,224,0.00409105672359,D02182224
EVGS,3611,0.0223690146741,D02182224
TOLC,1977,0.0296152216078,D02182224
ACRF,4277,0.0306713031067,D02182224
MEXE,266,0.00496826378555,D02182224
MEXB,118,0.000836495943364,D02182224
ADEJ,1,7.00854471788e-06,D02182224
ACRD,2207,0.0157810935077,D02182224
SMEF,52,0.000813464337972,D02182224
SMEE,6,4.27790787203e-05,D02182224
AAC_6___I,3,0.000121558037894,D02182224
SMEB,7,4.94807265783e-05,D02182224
DHA,1160,0.0226951101883,D02182224
MDTP,2447,0.0371815648407,D02182224
MACB,1910,0.021991812104,D02182224
MACA,1100,0.0219852947242,D02182224
OMP36,289,0.00571452440007,D02182224
SMER,2,6.47601773931e-05,D02182224
PBP_1B,30,0.000270951533916,D02182224
ACRS,1402,0.0472540296216,D02182224
CATB,1,3.53097157691e-05,D02182224
PBP_1A,29,0.000299076730228,D02182224
OPRM,1,1.58441032297e-05,D02182224
QNRB15,3,9.84297386484e-05,D02182224
QNRB32,1,3.46497210818e-05,D02182224
QNRB33,67,0.00232153131248,D02182224
QNRB31,121,0.00396999945882,D02182224
QNRB36,10,0.000346497210818,D02182224
DNA_BINDING_PROTEIN_H_NS,375,0.0202966431885,D02182224
ACRB,5118,0.0364205146971,D02182224
ACRA,1320,0.0245309604291,D02182224
KLEBSIELLA_PNEUMONIAE_OMPK35,15,0.000489980637325,D02182224
KLEBSIELLA_PNEUMONIAE_OMPK37,430,0.00852531372714,D02182224
KLEBSIELLA_PNEUMONIAE_OMPK36,49,0.00099001900617,D02182224
VGAC,799,0.0779554895908,D02182224
BACTERIAL_REGULATORY_PROTEIN_LUXR,742,0.0269703917213,D02182224
OMPR,163,0.139343185785,D05181978
BACA,127,0.0906721788714,D05181978
CTX_M,9,0.00602812845975,D05181978
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,40,0.0397774462991,D05181978
OMPF,178,0.0988429876411,D05181978
BPEF,3,0.000551110707442,D05181978
EPTA,136,0.0484601283614,D05181978
MSBA,129,0.0432015872949,D05181978
MULTIDRUG_ABC_TRANSPORTER,5,0.00168606822548,D05181978
TET40,5,0.00240036313874,D05181978
PORIN_OMPC,12,0.00637306224083,D05181978
MDFA,126,0.0598990130367,D05181978
PBP_2X,4,0.00103951726328,D05181978
VIBRIO_CHOLERAE_VARG,2,0.000999535830079,D05181978
LMRD,29,0.00853833099561,D05181978
LMRC,11,0.0037482593628,D05181978
RAMA,14,0.0220059098074,D05181978
MPHA,27,0.0174835752338,D05181978
MRX,38,0.0179770885944,D05181978
EFMA,101,0.0459949957323,D05181978
ACRD,182,0.0342078366533,D05181978
APH_6__I,25,0.0183185607956,D05181978
OKP_B_12,1,0.000741100710515,D05181978
MDTK,191,0.0785394767749,D05181978
QEPA,18,0.00686569621052,D05181978
FOSA6,15,0.0210333978632,D05181978
FOSA7,2,0.00278442124093,D05181978
FOSA5,7,0.00981558566948,D05181978
VANRI,1,0.000840127098558,D05181978
ESCHERICHIA_COLI_MDFA,1,0.000475388992355,D05181978
CLASS_C,57,0.0284867711572,D05181978
CLASS_A,1,0.000649698289551,D05181978
MEFA,6,0.00288754795356,D05181978
VIBRIO_CHOLERAE_OMPT,2,0.00113319469108,D05181978
MDTO,95,0.0271103971482,D05181978
METALLO_BETA_LACTAMASE,3,0.00201630503654,D05181978
MSRC,146,0.0578389940698,D05181978
ROSB,116,0.0416381224243,D05181978
NORB,2,0.000836521402856,D05181978
MSRE,4,0.00158785732681,D05181978
MAJOR_FACILITATOR_SUPERFAMILY_TRANSPORTER,1,0.000501052665464,D05181978
CAMP_REGULATORY_PROTEIN,82,0.0980526252942,D05181978
ROSA,102,0.0484896772202,D05181978
TET_W_N_W_,3,0.000915068013453,D05181978
YOJI,101,0.0359887717978,D05181978
GES,1,0.000679127131935,D05181978
MDTP,91,0.0363458264442,D05181978
DFRE,3,0.00356541744266,D05181978
DFRF,8,0.00950777984709,D05181978
LSA,28,0.0109587663298,D05181978
LSAE,2,0.000789107234273,D05181978
MGRB,14,0.0580581450237,D05181978
UGD,266,0.133623514191,D05181978
MDTC,3,0.000570466790826,D05181978
MDTB,14,0.00262378155396,D05181978
MDTA,26,0.0122111967675,D05181978
MDTG,85,0.0412122049342,D05181978
MDTF,155,0.0291330476993,D05181978
MDTE,84,0.0425257062252,D05181978
MDTD,51,0.0211048488963,D05181978
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE,1,0.000679127131935,D05181978
MDTH,92,0.0446061512229,D05181978
CPXA,163,0.0695191386413,D05181978
MDTN,68,0.0386409478334,D05181978
MDTM,82,0.0389818973731,D05181978
MDTL,94,0.0468580352055,D05181978
VANS,214,0.0933123717879,D05181978
VANR,6,0.0051067987825,D05181978
SHV,15,0.0102225255349,D05181978
BCRA,3,0.0018923251152,D05181978
BLEOMYCIN_RESISTANCE_PROTEIN,7,0.0148300696528,D05181978
EFRB,55,0.0296133198276,D05181978
EFRA,80,0.032150018452,D05181978
EMRY,61,0.0232216380836,D05181978
TETA_60_,2,0.000673262476219,D05181978
BAER,55,0.0446667574067,D05181978
BAES,71,0.0296329198446,D05181978
AMPC,20,0.0102314691268,D05181978
EMRR,49,0.0542645730477,D05181978
DFRA17,10,0.0124146169978,D05181978
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,201,0.0814486629105,D05181978
PMRF,82,0.0496353351645,D05181978
DFRA12,25,0.0295317404341,D05181978
QEPA1,1,0.000381427567251,D05181978
EMRK,62,0.0312258092653,D05181978
TETP,2,0.000925935804586,D05181978
EMRA,93,0.0464784160987,D05181978
EMRB,134,0.0510114672656,D05181978
EMRD,142,0.0702465663322,D05181978
EMRE,17,0.0265076902137,D05181978
APH_3____I,26,0.0186310538915,D05181978
ERMB,13,0.0103421360378,D05181978
FOSA,1,0.00144377397678,D05181978
ERMF,60,0.0439645459095,D05181978
FOSX,3,0.00439645459095,D05181978
ERMX,647,0.49844441898,D05181978
TETW,45,0.0137260202018,D05181978
ESCHERICHIA_COLI_MIPA,53,0.041654043564,D05181978
ERMT,74,0.0591118935575,D05181978
ESCHERICHIA_COLI_LAMB,119,0.0520049976165,D05181978
TEM,28,0.0194215858798,D05181978
TETQ,84,0.0249199343937,D05181978
QNRB,4,0.00362622301145,D05181978
TETR,3,0.0028111945221,D05181978
TETU,375,0.98771699425,D05181978
SUL1,47,0.0323701267939,D05181978
SUL2,34,0.024453588758,D05181978
OXA,46,0.0324849144776,D05181978
TETM,193,0.0588693755321,D05181978
SERRATIA_MARCESCENS_OMP1,25,0.0130287090151,D05181978
PENA,46,0.0143913906835,D05181978
TETA,149,0.0691464608165,D05181978
TETC,2,0.0019787765164,D05181978
TETB,3,0.0012993965791,D05181978
KDPE,64,0.0554409207084,D05181978
TETD,4,0.0019787765164,D05181978
SDIA,53,0.0430425116828,D05181978
AADA,43,0.0318673305521,D05181978
TETO,11,0.00335524938266,D05181978
AADE,1,0.000822402898166,D05181978
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,91,0.0447898063251,D05181978
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,60,0.0428372498605,D05181978
TETL,92,0.0391521239992,D05181978
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,26,0.0231399390799,D05181978
TET37,11,0.0198518921807,D05181978
TET35,2,0.00105641998301,D05181978
TET34,5,0.00632823009303,D05181978
TET32,9,0.00274520404036,D05181978
TETA_46_,2,0.000679127131935,D05181978
TETB_46_,5,0.00168606822548,D05181978
MARA,47,0.0721318573439,D05181978
MEL,6,0.00240134891415,D05181978
LEN,8,0.00592880568412,D05181978
ARNA,126,0.0370975760499,D05181978
TOLC,177,0.0696949074246,D05181978
GADW,47,0.0378543218292,D05181978
PATA,177,0.0751611746736,D05181978
PATB,2,0.00100468807663,D05181978
AAC_6___IB8,1,0.000866264386068,D05181978
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,50,0.0355674246105,D05181978
CMEB,1,0.00018741296814,D05181978
MEF_B_,1,0.000476551312629,D05181978
OPRN,1,0.000412943828105,D05181978
MEXX,111,0.0546337198032,D05181978
MEXY,2,0.000373032510747,D05181978
CFXA6,19,0.0111881578563,D05181978
CFXA2,42,0.0255021758515,D05181978
EVGS,165,0.0268672225002,D05181978
ADEB,5,0.000940682851667,D05181978
ADEC,154,0.0640001300155,D05181978
MEXF,4,0.000734122361075,D05181978
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,106,0.0890534724471,D05181978
MEXE,14,0.00687338240835,D05181978
MEXB,15,0.00279506912331,D05181978
OQXA,53,0.0264199560201,D05181978
OQXB,135,0.0250597911684,D05181978
CMLA,1,0.000465177772948,D05181978
SMEF,3,0.00123360434725,D05181978
SMEE,1,0.00018741296814,D05181978
AAC_6___I,65,0.0692301456079,D05181978
DHA,10,0.00514273052415,D05181978
MACB,156,0.0472140993028,D05181978
MACA,108,0.0567391498153,D05181978
AAC_3__II,49,0.033393583414,D05181978
OMP36,15,0.00779637947462,D05181978
PBP_1B,2,0.000474809955823,D05181978
ACRS,34,0.0301223752428,D05181978
CATB,2,0.00185628082729,D05181978
PBP_1A,13,0.00352409364291,D05181978
RPOB2,460,0.0771586608934,D05181978
QNRB33,2,0.0018215839894,D05181978
QNRB36,1,0.000910791994698,D05181978
DNA_BINDING_PROTEIN_H_NS,28,0.0398355155637,D05181978
ACRB,523,0.0978288499334,D05181978
ACRA,175,0.0854866170462,D05181978
ACRF,273,0.0514606285438,D05181978
KLEBSIELLA_PNEUMONIAE_OMPK37,58,0.030226604915,D05181978
KLEBSIELLA_PNEUMONIAE_OMPK36,6,0.00318653112042,D05181978
BACTERIAL_REGULATORY_PROTEIN_LUXR,76,0.072613338244,D05181978
OMPR,522,0.0364600740182,1310350
BACA,1645,0.0959588744422,1310350
CTX_M,211,0.0115470582406,1310350
TETS,113,0.00279430923528,1310350
VGAC,79,0.0165537117669,1310350
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,75,0.00609378436265,1310350
OMPF,482,0.0218686418351,1310350
EPTA,562,0.0163617924464,1310350
MSBA,254,0.00695012510218,1310350
MULTIDRUG_ABC_TRANSPORTER,3,8.2656175438e-05,1310350
ESCHERICHIA_COLI_MDFA,5,0.000194208412208,1310350
TET40,7,0.000274570513811,1310350
PORIN_OMPC,51,0.00221302337835,1310350
MDFA,215,0.00835096172494,1310350
PBP_2X,13,0.000276034889885,1310350
VIBRIO_CHOLERAE_VARG,8,0.000326668508739,1310350
LMRD,1825,0.0439022490739,1310350
LMRC,737,0.0205188657052,1310350
MPHC,1,5.32611699032e-05,1310350
MPHA,228,0.0120628587197,1310350
MRX,267,0.0103203858662,1310350
EFMA,6098,0.226895321511,1310350
APH_6__I,173,0.0103572952465,1310350
MDTK,278,0.00934003157108,1310350
TET_45_,14,0.000895386575159,1310350
QEPA,376,0.0117178742959,1310350
MEFE,10,0.000395163518636,1310350
FMTC,1,1.89584402393e-05,1310350
MTRE,1,3.41008346918e-05,1310350
CLASS_C,460,0.0187834392525,1310350
CLASS_A,4,0.000212334530681,1310350
MEFA,48,0.00188741805049,1310350
VIBRIO_CHOLERAE_OMPT,2,9.25877314014e-05,1310350
MDTO,675,0.0157385587346,1310350
METALLO_BETA_LACTAMASE,29,0.0015925089801,1310350
MSRC,9359,0.302932754976,1310350
ROSB,242,0.00709736967192,1310350
MSRA,1,3.26333807399e-05,1310350
VIBRIO_CHOLERAE_OMPU,1,4.53706262138e-05,1310350
TETO,42,0.00104671951744,1310350
MSRE,2,6.48679828963e-05,1310350
APH_3_____III,1,6.03223098525e-05,1310350
AADA25,5,0.000302758361237,1310350
QNRS9,1,7.3050870647e-05,1310350
CAMP_REGULATORY_PROTEIN,228,0.022275585734,1310350
ROSA,161,0.00625351087309,1310350
VANR,2,0.000139083753721,1310350
TET_W_N_W_,2,4.98437865447e-05,1310350
YOJI,259,0.00754039901,1310350
ESCHERICHIA_COLI_MIPA,87,0.00558662424472,1310350
DFRD,13,0.00127793930502,1310350
DFRE,129,0.0125264425874,1310350
DFRG,3875,0.373998321085,1310350
FLOR,12,0.000473022469338,1310350
DFRK,134,0.0130917916156,1310350
MGRB,24,0.00813196074947,1310350
UGD,988,0.0405515173284,1310350
MDTC,11,0.000170903402743,1310350
MDTB,8,0.000122500690777,1310350
MDTA,48,0.00184193809747,1310350
MDTG,178,0.00705140792186,1310350
MDTF,1126,0.0172918525709,1310350
MDTE,422,0.0174555529767,1310350
MDTD,175,0.00591696542502,1310350
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE,1,5.54881177737e-05,1310350
MDTH,162,0.00641757350191,1310350
CPXA,580,0.0202112737081,1310350
MDTN,378,0.0175500989644,1310350
MDTM,488,0.0189547410315,1310350
MDTL,601,0.0244782070855,1310350
MECR1,1,4.8552103052e-05,1310350
AAC_6___II,17,0.00140272811719,1310350
BLEOMYCIN_RESISTANCE_PROTEIN,438,0.0758172753572,1310350
EFRB,3156,0.13883862821,1310350
EFRA,5183,0.170185031833,1310350
STAPHYLOCOCCUS_MUPA_CONFERRING_RESISTANCE_TO_MUPIROCIN,2,3.11036910177e-05,1310350
EMRY,239,0.00743378215322,1310350
TETA_60_,48,0.00132021469853,1310350
BAER,115,0.00763077219634,1310350
BAES,217,0.00739988112811,1310350
EMRR,117,0.0105865653791,1310350
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,13676,0.452789039749,1310350
PMRF,158,0.00781417449865,1310350
DFRA12,163,0.0157320584095,1310350
DFRA13,1,9.65156957639e-05,1310350
QEPA1,22,0.000685620304546,1310350
STREPTOMYCIN_RESISTANCE_PROTEIN,1,5.64719496491e-05,1310350
EMRK,212,0.00872382180316,1310350
EMRA,229,0.00935088606267,1310350
EMRB,316,0.00982876636158,1310350
EMRD,614,0.0248172719235,1310350
EMRE,3,0.000382202155225,1310350
MDTP,476,0.0155334892322,1310350
APH_3____I,153,0.00895786301309,1310350
ERMB,8,0.000520002932279,1310350
ERMC,29,0.00189273608291,1310350
ERMF,3,0.000179606275952,1310350
ERMG,68,0.00443813978062,1310350
FOSX,121,0.0144882395934,1310350
TETW,26,0.000647969225082,1310350
DFRA1,2,0.000202867386001,1310350
ERMT,5063,0.330445613372,1310350
ESCHERICHIA_COLI_LAMB,488,0.0174247619348,1310350
TEM,64,0.00362706671625,1310350
TETQ,14,0.000339347423462,1310350
MECA,1,2.3839954792e-05,1310350
TETR,123,0.0094172406035,1310350
TETU,25,0.00538009790576,1310350
SUL1,306,0.0172193550499,1310350
SUL2,177,0.0104012579143,1310350
OXA,17,0.000980893212383,1310350
QACH,4,0.000579094174584,1310350
TETM,24510,0.610835604106,1310350
TETL,7527,0.261720853564,1310350
PENA,14,0.00035786718654,1310350
TETA,613,0.0232430477334,1310350
QACB,1,3.09826649826e-05,1310350
TETC,177,0.0143083294152,1310350
TETB,43,0.00152173080321,1310350
KDPE,141,0.00997972294199,1310350
SDIA,102,0.00676816316545,1310350
AADA,283,0.017136123246,1310350
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,9,0.00066663166609,1310350
RLMA_II_,5,0.000282359748246,1310350
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,167,0.00671588383024,1310350
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,220,0.0128334057005,1310350
TAEA,2,4.91515117316e-05,1310350
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,1779,0.129364085644,1310350
TET37,1,0.000147454535195,1310350
TET35,2,8.63148498702e-05,1310350
TET34,24,0.00248183217679,1310350
TET32,2,4.98437865447e-05,1310350
TETA_46_,56,0.00155366729766,1310350
TETB_46_,48,0.00132249880701,1310350
MARA,61,0.00764905888082,1310350
MEL,75,0.00245252923014,1310350
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,286,0.0196317917375,1310350
ARNA,216,0.0051961018082,1310350
TET_K_,3,0.000104085554255,1310350
GADW,363,0.0238876347016,1310350
PATA,391,0.0135658172379,1310350
PATB,10,0.00041044045879,1310350
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,419,0.0243526008271,1310350
AAC_6___IB7,10,0.000610156697358,1310350
CMEB,8,0.000122500690777,1310350
SERRATIA_MARCESCENS_OMP1,13,0.000553545902175,1310350
MEXX,374,0.0150403625899,1310350
CFXA6,5,0.000240560268898,1310350
CFXA2,7,0.00034727610158,1310350
ADEF,1,1.50378562805e-05,1310350
EVGS,531,0.00706451352077,1310350
ADEC,9223,0.31317079581,1310350
TOLC,388,0.0124826966521,1310350
ACRF,863,0.013291443422,1310350
MEXD,1,1.52685424746e-05,1310350
MEXE,51,0.00204579239258,1310350
MEXB,11,0.000167472263682,1310350
ADEJ,3,4.51562092657e-05,1310350
OQXB,1,1.51667521915e-05,1310350
ACRD,345,0.00529812534365,1310350
ACI_1,1,5.60742598628e-05,1310350
SMEF,10,0.000335972358672,1310350
AAC_6___I,3195,0.278036403904,1310350
SMEB,1,1.51812104872e-05,1310350
DFRA22,4,0.000386062783056,1310350
MACB,257,0.00635519888023,1310350
MACA,177,0.00759768435252,1310350
OMP36,19,0.000806871216586,1310350
BIFUNCTIONAL_AMINOGLYCOSIDE_N_ACETYLTRANSFERASE_AND_AMINOGLYCOSIDE_PHOSPHOTRANSFERASE,2,6.48679828963e-05,1310350
PBP_1B,37,0.000717695886284,1310350
ACRS,230,0.0166489575193,1310350
CATB,3,0.000227501282872,1310350
PBP_1A,111,0.00245853263966,1310350
RPOB2,4018,0.0550662743723,1310350
ANT_2____I,1,8.04297464699e-05,1310350
LSA,2282,0.0729740058755,1310350
DNA_BINDING_PROTEIN_H_NS,46,0.00534711044415,1310350
ACRB,789,0.0120584413177,1310350
CATQ,3,0.000218151915083,1310350
ACRA,178,0.00710442602653,1310350
KLEBSIELLA_PNEUMONIAE_OMPK35,3,0.000210463741864,1310350
KLEBSIELLA_PNEUMONIAE_OMPK37,67,0.0028528904189,1310350
KLEBSIELLA_PNEUMONIAE_OMPK36,2,8.67852305234e-05,1310350
BACTERIAL_REGULATORY_PROTEIN_LUXR,141,0.0110070473625,1310350
LSAC,1,3.4364488774e-05,D10181712
OMPR,6169,0.457461883217,D10181712
BACA,3786,0.234473060854,D10181712
CTX_M,2900,0.168492276917,D10181712
SDEY,2,3.21737934858e-05,D10181712
ERM_TR_,2,0.000139154966887,D10181712
VGAC,2315,0.515006123997,D10181712
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,2555,0.220399103358,D10181712
OMPF,12118,0.583712269179,D10181712
CHLORAMPHENICOL_EXPORTER,34,0.00121020877518,D10181712
TET36,5,0.000132088503725,D10181712
VATI,12,0.000966133055817,D10181712
EPTA,7164,0.221433457418,D10181712
MSBA,5993,0.174099002683,D10181712
QNRB28,1,7.90062078355e-05,D10181712
MULTIDRUG_ABC_TRANSPORTER,40,0.00117005733403,D10181712
PORIN_OMPC,1367,0.0629763434,D10181712
MDFA,5521,0.227671611025,D10181712
PBP_2X,23,0.000518491406622,D10181712
LMRD,82,0.00209426123127,D10181712
LMRC,25,0.000738956664196,D10181712
MPHA,13937,0.782848627845,D10181712
MRX,15365,0.630536655452,D10181712
EFMA,25,0.000987577597944,D10181712
APH_6__I,1029,0.0654046654234,D10181712
TOLC,5913,0.201965723805,D10181712
BAHA,2,4.49662991404e-05,D10181712
QEPA,1978,0.0654455885071,D10181712
ESCHERICHIA_COLI_MDFA,115,0.00474229945081,D10181712
MTRE,91,0.00329457578456,D10181712
CLASS_C,5240,0.227165131329,D10181712
CLASS_A,235,0.0132440739735,D10181712
MEFA,108,0.00450862092715,D10181712
VANC,417,0.0204952208571,D10181712
MDTO,8375,0.207318998526,D10181712
METALLO_BETA_LACTAMASE,403,0.0234953564695,D10181712
MSRC,50,0.0017182244387,D10181712
ROSB,5061,0.157583774256,D10181712
AAD_9_,176,0.0114449608151,D10181712
APH_3_____III,357,0.0228633191902,D10181712
AADA25,179,0.0115072691914,D10181712
CAMP_REGULATORY_PROTEIN,3081,0.319579625994,D10181712
ROSA,3153,0.130021479725,D10181712
TET_W_N_W_,1,2.64590429997e-05,D10181712
TET_59_,1,4.2268321192e-05,D10181712
YOJI,6438,0.198993383425,D10181712
DFRA21,12,0.00122962388922,D10181712
DFRA22,70,0.00717280602046,D10181712
DFRD,1,0.000104366225165,D10181712
DFRE,2,0.000206186932644,D10181712
ADP_RIBOSYLATING_TRANSFERASE_ARR,1,0.000112715523179,D10181712
DFRG,56,0.00573824481637,D10181712
DFRK,3,0.000311177824726,D10181712
UGD,5666,0.246899286468,D10181712
MDTC,195,0.00321651614925,D10181712
MDTB,93,0.00151190533495,D10181712
MDTA,1093,0.0445294217473,D10181712
MDTG,4476,0.188251746921,D10181712
MDTF,9165,0.149426871254,D10181712
MDTE,4052,0.177944142826,D10181712
MDTD,4862,0.17452957761,D10181712
MDTK,7829,0.279256275622,D10181712
MDTH,4582,0.192709898211,D10181712
CPXA,6204,0.22952530825,D10181712
MDTN,4892,0.241138923932,D10181712
MDTM,5499,0.226764388522,D10181712
MDTL,5438,0.2351459137,D10181712
TETB_60_,50,0.00146004563703,D10181712
VANS,571,0.0215975046091,D10181712
VANR,277,0.0204512226553,D10181712
VANT,831,0.0200142307183,D10181712
VANY,286,0.0147874493712,D10181712
BCRA,3,0.000164148820163,D10181712
BLEOMYCIN_RESISTANCE_PROTEIN,25,0.00459438273826,D10181712
EFRB,407,0.0190090682046,D10181712
EFRA,589,0.0205328174698,D10181712
TEM,3581,0.215463143329,D10181712
EMRY,5263,0.173795448776,D10181712
CATA,42,0.00324250135172,D10181712
BAER,3160,0.222613158278,D10181712
BAES,5790,0.209621909809,D10181712
DFRA14,1,0.000107689990298,D10181712
EMRR,2584,0.248230322637,D10181712
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,797,0.0280148457298,D10181712
PMRF,3742,0.196482059504,D10181712
DFRA12,4199,0.43026589257,D10181712
DFRA13,58,0.00594318213124,D10181712
QEPA1,55,0.00181977116678,D10181712
EMRK,4940,0.215819645156,D10181712
EMRA,4477,0.194087460489,D10181712
EMRB,6441,0.212695513123,D10181712
EMRD,5849,0.250992295078,D10181712
EMRE,662,0.0895412116132,D10181712
ERM_33_,7,0.000487042384106,D10181712
APH_3____I,807,0.0501625517676,D10181712
ERMB,4707,0.324827735267,D10181712
ERMC,512,0.0354776728694,D10181712
ERMA,117,0.00689253460553,D10181712
ERMF,269,0.0170980126326,D10181712
ERMG,1,6.9292329823e-05,D10181712
MGRB,570,0.20504632408,D10181712
ERMX,5,0.000334136926419,D10181712
TETW,18,0.000476262773995,D10181712
AADA13,42,0.00267965206047,D10181712
ESCHERICHIA_COLI_MIPA,2447,0.166823519285,D10181712
ERMT,130,0.00900800287699,D10181712
DFRA5,112,0.0088902384479,D10181712
ESCHERICHIA_COLI_LAMB,6944,0.263238764446,D10181712
MAJOR_FACILITATOR_SUPERFAMILY_TRANSPORTER,404,0.017559282017,D10181712
TETQ,2495,0.0642066735915,D10181712
TETR,2103,0.170942845128,D10181712
TETU,180,0.0411259341328,D10181712
SUL1,6751,0.403326411827,D10181712
SUL2,2215,0.138190895115,D10181712
OXA,2018,0.123619524878,D10181712
QACH,382,0.0587145407104,D10181712
BRP_MBL_,145,0.0202608481747,D10181712
SERRATIA_MARCESCENS_OMP1,355,0.0160484000248,D10181712
PENA,6,0.000162831413902,D10181712
TETA,12033,0.48439496086,D10181712
TETM,1513,0.0400325320585,D10181712
SAT_4,187,0.0175648356953,D10181712
TETB,630,0.0236702598675,D10181712
